game_id,player,trueskill_mu_after,trueskill_sigma_after,trueskill_conservative_after
97,FZ,33.71849478960258,1.8488312195023695,28.17200113109547
101,FZ,33.88418816107459,1.8328262665512565,28.385709361420822
102,FZ,33.94903907192086,1.8247459669734876,28.474801171000394
103,FZ,33.98115729655155,1.8207602746922305,28.518876472474858
104,FZ,34.232095273507774,1.8012190674814472,28.82843807106343
105,FZ,34.31536174537135,1.7916415312412308,28.940437151647657
106,FZ,34.055756023713954,1.7719081889769432,28.740031456783125
108,FZ,34.12894574050468,1.7635379748040927,28.838331816092406
109,FZ,33.82606817316954,1.7437743403768218,28.594745152039074
110,FZ,34.0033004616638,1.7289572881211794,28.81642859730026
112,FZ,33.577765449226895,1.7073552722390377,28.455699632509784
113,FZ,33.66863475996165,1.698523663338053,28.57306376994749
114,FZ,33.14569532557936,1.6755549920676032,28.11903034937655
115,FZ,32.955077940976636,1.6610487649836843,27.971931646025585
116,FZ,33.02489148537235,1.654003899808292,28.062879785947473
117,FZ,33.353091419393785,1.6356970393186854,28.446000301437728
118,FZ,33.450650855435796,1.6268063336856204,28.570231854378935
119,FZ,33.51501415345649,1.6205493059223133,28.653366235689553
120,FZ,33.802350264758395,1.6040722749764353,28.990133439829087
121,FZ,33.891561740259206,1.5961283261755554,29.10317676173254
122,FZ,33.96323474019043,1.589634661437356,29.19433075587836
124,FZ,33.98294300601524,1.5884125445225181,29.217705372447686
125,FZ,33.7959167607418,1.575821531333062,29.06845216674261
126,FZ,33.49965995342976,1.5605347773930978,28.81805562125047
127,FZ,33.680975947553925,1.5487900149218041,29.034605902788513
128,FZ,33.81150586452711,1.53934286010968,29.193477284198075
129,FZ,33.829078709647185,1.5386049146772995,29.213263965615287
130,FZ,33.99341990144133,1.527864517886965,29.40982634778043
131,FZ,33.38896228189771,1.5102671892935846,28.858160714016957
132,FZ,33.53572579721218,1.5006699965357206,29.03371580760502
133,FZ,33.657943071616714,1.4922827977698974,29.181094678307023
134,FZ,33.77131412342417,1.4844316194875649,29.318019264961475
135,FZ,33.7796117565621,1.4853497253503758,29.32356258051097
136,FZ,33.73924492006674,1.4829541998098092,29.29038232063731
137,FZ,33.74228683386962,1.484682188279361,29.288240269031537
138,FZ,34.11022857825393,1.4726737228992923,29.692207409556055
139,FZ,33.59632231780438,1.4594665497404418,29.217922668583054
140,FZ,33.74888206694849,1.4504862509290275,29.397423314161408
141,FZ,33.764110858893865,1.4505859677016073,29.412352955789043
142,FZ,33.793759485160756,1.4491972842433325,29.446167632430758
144,FZ,33.81518755543096,1.4485541873067755,29.469524993510632
145,FZ,34.072168235405535,1.4380912649856386,29.75789444044862
146,FZ,34.132727685820065,1.4338633001507184,29.831137785367908
147,FZ,34.20579807046193,1.4290480612749827,29.91865388663698
148,FZ,34.22621031296419,1.4284791931152536,29.94077273361843
149,FZ,34.372451676795414,1.4204033405901275,30.111241655025033
150,FZ,34.44236904014326,1.4158924693758714,30.194691632015648
151,FZ,34.46209518562416,1.415452628288774,30.215737300757837
152,FZ,34.233049009338025,1.4053746875061108,30.016924946819692
153,FZ,34.26487202615665,1.4037139060986912,30.05373030786058
154,FZ,34.3749326662591,1.3971824140567641,30.183385424088804
