scale,mean_brier_score,std_brier_score,mean_log_loss,std_log_loss,mean_accuracy,std_accuracy
143.0,0.22929475065158225,0.009319854461978116,0.6495802199925924,0.018611612912919392,0.5666666666666667,0.11055415967851333
144.0,0.2293309358603451,0.009251489455073985,0.6496824317386307,0.01847597960414533,0.5666666666666667,0.11055415967851333
101.0,0.2293342909129938,0.013967719851453035,0.6480357463176695,0.028351221401860645,0.5666666666666667,0.11055415967851333
145.0,0.22936792299077896,0.00918437280960551,0.6497857951826714,0.018342942589489642,0.5666666666666667,0.11055415967851333
100.0,0.22940421488855298,0.014142760838288056,0.6481346246882357,0.028744607966115672,0.5666666666666667,0.11055415967851333
146.0,0.22940567409878004,0.009118471299381821,0.6498902389376885,0.018212424315005388,0.5666666666666667,0.11055415967851333
147.0,0.2294441526915924,0.00905375272148373,0.6499956947101634,0.01808435008141007,0.5666666666666667,0.11055415967851333
99.0,0.22947965828985706,0.014322218585404478,0.648245282193081,0.029150302549557253,0.5666666666666667,0.11055415967851333
148.0,0.22948332367035315,0.008990185863517098,0.6501020971619171,0.017958647925872283,0.5666666666666667,0.11055415967851333
149.0,0.22952315327507367,0.008927740471855553,0.6502093837786502,0.01783524850910078,0.5666666666666667,0.11055415967851333
98.0,0.22956086184473942,0.014506223378328667,0.6483683304574548,0.02956881407352801,0.5666666666666667,0.11055415967851333
150.0,0.22956360903194745,0.00886638722085,0.6503174947448318,0.017714085007483126,0.5666666666666667,0.11055415967851333
151.0,0.2296046597028783,0.008806097682982194,0.6504263728246051,0.017595093010032696,0.5666666666666667,0.11055415967851333
152.0,0.22964627523712838,0.008746844299939575,0.650535963248389,0.017478210419916103,0.5666666666666667,0.11055415967851333
97.0,0.2296480770346951,0.014694908978565461,0.6485044145471891,0.03000067573112502,0.5666666666666667,0.11055415967851333
153.0,0.22968842672499107,0.008688600354588244,0.6506462136048798,0.017363377360343102,0.5666666666666667,0.11055415967851333
154.0,0.22973108635339762,0.008631339943822099,0.6507570737381718,0.01725053608461431,0.5666666666666667,0.11055415967851333
96.0,0.2297415666094484,0.014888412658564403,0.6486542150290647,0.030446446288931554,0.5666666666666667,0.11055415967851333
155.0,0.229774227363371,0.0085750379522646,0.6508684956497295,0.01713963089012998,0.5666666666666667,0.11055415967851333
156.0,0.22981782400924405,0.008519670026801226,0.6509804334049627,0.017030608036174375,0.5666666666666667,0.11055415967851333
95.0,0.2298416051275863,0.015086875230437717,0.6488184501751,0.030906711468223536,0.5666666666666667,0.11055415967851333
157.0,0.2298618515195643,0.008465212551920124,0.6510928430441691,0.016923415665298622,0.5666666666666667,0.11055415967851333
158.0,0.2299062860596095,0.008411642625838805,0.6512056824976191,0.016818003728134925,0.5666666666666667,0.11055415967851333
94.0,0.22994847952461067,0.015290441067573693,0.6489978783221091,0.031382085411273755,0.5666666666666667,0.11055415967851333
159.0,0.22995110469544366,0.008358938037395704,0.6513189115045739,0.016714323911481893,0.5666666666666667,0.11055415967851333
160.0,0.22999628535944544,0.008307077243683942,0.6514324915360379,0.016612329569508477,0.5666666666666667,0.11055415967851333
161.0,0.2300418068172431,0.008256039348407398,0.6515463857210567,0.01651197565793452,0.5666666666666667,0.11055415967851333
93.0,0.23006248970983348,0.015499258118205675,0.64919330039887,0.031873212238836705,0.5666666666666667,0.11055415967851333
162.0,0.23008764863599596,0.008205804080937285,0.6516605587763845,0.01641321867104736,0.5666666666666667,0.11055415967851333
163.0,0.2301337911539628,0.008156351776049434,0.6517749769393518,0.01631601658142715,0.5666666666666667,0.11055415967851333
164.0,0.23018021545130057,0.008107663354321719,0.6518896079037745,0.01622032878225412,0.5666666666666667,0.11055415967851333
92.0,0.23018394919360968,0.015713477909908156,0.6494055626343528,0.03238076770539811,0.5666666666666667,0.11055415967851333
165.0,0.2302269033220413,0.008059720303172322,0.6520044207587559,0.016126116032080917,0.5666666666666667,0.11055415967851333
166.0,0.2302738372471949,0.008012504658519253,0.6521193859302372,0.016033340401957356,0.5666666666666667,0.11055415967851333
91.0,0.23031318574647658,0.015933255543893056,0.6496355594616579,0.032905460959320045,0.5666666666666667,0.11055415967851333
167.0,0.23032100036893036,0.007965998987042306,0.6522344751251647,0.015941965224799775,0.5666666666666667,0.11055415967851333
168.0,0.23036837646578778,0.007920186369029214,0.6523496612781431,0.015851955046904054,0.5666666666666667,0.11055415967851333
169.0,0.23041594992887876,0.007875050381787605,0.6524649185004573,0.01576327558150456,0.5666666666666667,0.11055415967851333
90.0,0.23045054209184562,0.016158749677875915,0.6498842366336552,0.033448036415615515,0.5666666666666667,0.11055415967851333
170.0,0.23046370573903077,0.007830575083605528,0.6525802220313475,0.015675893664287024,0.5666666666666667,0.11055415967851333
171.0,0.23051162944483683,0.007786744998242911,0.652695548191428,0.015589777210766315,0.5666666666666667,0.11055415967851333
172.0,0.23055970714157187,0.007743545099937641,0.6528108743381502,0.015504895175447128,0.5666666666666667,0.11055415967851333
89.0,0.2305963766339732,0.01639012249616769,0.6501525945677792,0.03400927574973766,0.5666666666666667,0.11055415967851333
